frame,sim_time_T0,n_aggregates,agg_id,n_particles,mass_Mearth,cx_AU,cy_AU,cz_AU,vx,vy,vz,dist_center_AU,r_cyl
49999,5000.0,1390,59,62,62.0,-8.652480125427246,0.0005216000135987997,12.43529987335205,-0.2086929976940155,-0.0009310439927503467,-0.14695000648498535,15.149299621582031,15.149326561306381
49999,5000.0,1390,38,60,60.0,-9.374039649963379,-0.01774580031633377,-4.167099952697754,0.12475000321865082,0.00023151900677476078,-0.2880469858646393,10.258500099182129,10.258525302150362
49999,5000.0,1390,176,56,56.0,5.333950042724609,0.005246739834547043,-10.906499862670898,0.256835013628006,0.00037235900526866317,0.11544699966907501,12.140899658203125,12.1409539292727
49999,5000.0,1390,161,56,56.0,-11.39009952545166,0.021479099988937378,7.806739807128906,-0.15204699337482452,0.00017341499915346503,-0.22473600506782532,13.808699607849121,13.808676751083183
49999,5000.0,1390,351,55,55.0,-15.218199729919434,-0.01882850006222725,-4.842400074005127,0.07637099921703339,-0.0002040109975496307,-0.2385520040988922,15.970100402832031,15.970048262182702
49999,5000.0,1390,220,54,54.0,-11.503100395202637,0.0145541001111269,3.3464300632476807,-0.06988319754600525,0.00013259499974083155,-0.2804279923439026,11.979999542236328,11.979979669027779
49999,5000.0,1390,49,50,50.0,14.658100128173828,-0.031226500868797302,-0.8526250123977661,0.021323999390006065,0.0007880449993535876,0.24951300024986267,14.682900428771973,14.682876720157255
49999,5000.0,1390,269,48,48.0,-10.328800201416016,0.028739899396896362,-11.742899894714355,0.18471400439739227,0.00041351199615746737,-0.16950200498104095,15.639100074768066,15.639047654446673
49999,5000.0,1390,10,48,48.0,3.646549940109253,-0.028497500345110893,16.15089988708496,-0.23860499262809753,0.00029922500834800303,0.051982298493385315,16.55739974975586,16.557442242941747
49999,5000.0,1390,84,46,46.0,-11.41819953918457,-0.025839999318122864,11.651200294494629,-0.17480799555778503,0.00019882900232914835,-0.17550499737262726,16.31329917907715,16.313361058318623
49999,5000.0,1390,240,43,43.0,-6.1487298011779785,0.030433200299739838,-9.97782039642334,0.24280700087547302,-0.00016057300672400743,-0.16205300390720367,11.72029972076416,11.720229435944324
49999,5000.0,1390,101,40,40.0,-16.749900817871094,-0.006648120004683733,-2.3352999687194824,0.0320294015109539,-0.0002438429946778342,-0.24245700240135193,16.91189956665039,16.911913060101153
49999,5000.0,1390,39,38,38.0,-13.135100364685059,0.0002924450091086328,-5.475090026855469,0.1001959964632988,-0.0006172289722599089,-0.2450139969587326,14.230500221252441,14.230512021446094
49999,5000.0,1390,16,37,37.0,-1.0943700075149536,-0.01788409985601902,12.711600303649902,-0.27944499254226685,-8.674199989400222e-07,-0.027923300862312317,12.758600234985352,12.758621712124729
49999,5000.0,1390,116,36,36.0,0.8755149841308594,-0.03147000074386597,-13.78909969329834,0.2653369903564453,0.00021120099700056016,0.009797940030694008,13.816900253295898,13.816866390001678
49999,5000.0,1390,279,34,34.0,-1.9779499769210815,0.043390899896621704,14.284500122070312,-0.26053300499916077,0.0010249000042676926,-0.04049079865217209,14.42080020904541,14.420791581901074
49999,5000.0,1390,26,34,34.0,-2.8645899295806885,0.0005480810068547726,11.637299537658691,-0.2783229947090149,0.0012420399580150843,-0.07571929693222046,11.984600067138672,11.984682557074521
49999,5000.0,1390,175,34,34.0,4.123310089111328,-0.03103110007941723,12.698399543762207,-0.2586210072040558,0.00015076399722602218,0.07768289744853973,13.351099967956543,13.351068761113751
